,ts_code,symbol,name,area,industry,list_date,pe,pe_ttm,pb,total_mv,circ_mv
3436,603586.SH,603586,金麒麟,山东,汽车配件,20170406,38.8116,21.4476,1.6087,342892.2321,159006.161
3437,603587.SH,603587,地素时尚,上海,服饰,20180622,17.1196,16.2715,3.1063,982851.0,232845.0
3438,603588.SH,603588,高能环境,北京,环境保护,20141229,20.5763,16.8173,2.2801,667949.2168,662323.7062
3439,603589.SH,603589,口子窖,安徽,白酒,20150629,22.3063,20.2675,5.2092,3418800.0,3418800.0
3440,603590.SH,603590,康辰药业,北京,化学制药,20180827,21.0177,17.8546,2.0819,554720.0,289035.6079
3441,603595.SH,603595,东尼电子,浙江,元器件,20170712,52.5696,,5.9832,606575.4743,197433.3112
3442,603596.SH,603596,伯特利,安徽,汽车配件,20180427,30.4422,22.7469,3.3644,722335.848,306444.788
3443,603598.SH,603598,引力传媒,北京,影视音像,20150527,39.7602,33.6466,3.5879,225158.336,222861.9328
3444,603599.SH,603599,广信股份,安徽,农药化肥,20150513,13.6215,12.5721,1.2799,638933.8106,638933.8106
3445,603600.SH,603600,永艺股份,浙江,家居用品,20150123,34.372,20.6136,3.0012,357171.368,355268.5472
3446,603601.SH,603601,再升科技,重庆,玻璃,20150122,28.5182,26.3251,3.3262,453316.1136,453316.1136
3447,603602.SH,603602,纵横通信,浙江,通信设备,20170810,79.769,87.6912,5.153,355152.0,210460.2349
3448,603603.SH,603603,博天环境,北京,环境保护,20170217,21.0364,,2.7002,388956.9561,218626.744
3449,603605.SH,603605,珀莱雅,浙江,日用化工,20171115,63.6472,52.9152,9.8002,1827876.3498,563855.6358
3450,603606.SH,603606,东方电缆,浙江,电气设备,20141015,42.0467,20.1047,3.6411,720823.1821,704005.7045
3451,603607.SH,603607,京华激光,浙江,造纸,20171025,26.5487,25.5901,3.1908,254258.928,97136.4019
3452,603608.SH,603608,天创时尚,广东,服饰,20160218,12.2011,12.9895,1.3936,295510.4844,216873.7982
3453,603609.SH,603609,禾丰牧业,辽宁,饲料,20140808,22.8099,14.6432,2.4186,1258945.5005,1134555.8802
3454,603610.SH,603610,麒盛科技,浙江,家居用品,20191029,24.6385,21.5325,2.649,721145.7221,180286.6104
3455,603611.SH,603611,诺力股份,浙江,运输设备,20150128,25.2782,21.5066,2.9186,476213.8201,406812.77
3456,603612.SH,603612,索通发展,山东,矿物制品,20170718,16.8037,37.7558,1.3629,338671.7943,179756.4407
3457,603613.SH,603613,国联股份,北京,互联网,20190730,101.9866,72.9331,9.3549,957260.37,239357.58
3458,603615.SH,603615,茶花股份,福建,家居用品,20170213,34.7051,33.8311,1.7416,237320.2,72616.5135
3459,603616.SH,603616,韩建河山,北京,其他建材,20150611,188.253,350.5687,3.0915,242902.08,242902.08
3460,603617.SH,603617,君禾股份,浙江,专用机械,20170703,27.9651,28.5157,3.3766,192381.21,58540.293
3461,603618.SH,603618,杭电股份,浙江,电气设备,20150217,38.234,31.0401,1.5615,384901.0214,384901.0214
3462,603619.SH,603619,中曼石油,上海,石油开采,20171117,192.4684,,2.4095,576800.1442,206669.7674
3463,603626.SH,603626,科森科技,江苏,专用机械,20170209,26.2963,,2.052,327870.2606,125559.0606
3464,603628.SH,603628,清源股份,福建,电气设备,20170112,87.198,122.9607,2.2678,216849.6,70329.6
3465,603629.SH,603629,利通电子,江苏,元器件,20181224,28.7842,35.5787,2.7461,266100.0,66525.0
3466,603630.SH,603630,拉芳家化,广东,日用化工,20170313,23.5687,57.1295,1.7274,299723.84,107469.7294
3467,603633.SH,603633,徕木股份,上海,元器件,20161117,39.3013,40.2364,2.2597,170442.077,117599.5778
3468,603636.SH,603636,南威软件,福建,软件服务,20141230,35.1686,45.7547,3.4598,606740.5117,604396.4498
3469,603637.SH,603637,镇海股份,浙江,建筑工程,20170208,53.2366,54.898,3.7811,285744.0496,71469.3686
3470,603638.SH,603638,艾迪精密,山东,专用机械,20170120,48.4683,35.4446,8.8794,1091379.9424,356062.7685
3471,603639.SH,603639,海利尔,山东,农药化肥,20170112,11.3677,12.7747,1.8978,417650.8733,134731.4802
3472,603648.SH,603648,畅联股份,上海,仓储物流,20170913,28.5875,38.0127,2.4488,408114.0369,302418.237
3473,603650.SH,603650,彤程新材,上海,化工原料,20180627,25.0163,24.6691,4.5706,1031338.0,183444.8
3474,603655.SH,603655,朗博科技,江苏,汽车配件,20171229,63.3724,93.9481,3.9567,191436.0,61404.0
3475,603656.SH,603656,泰禾光电,安徽,专用机械,20170321,27.1823,32.9451,2.3915,219451.4784,93350.0827
3476,603657.SH,603657,春光科技,浙江,塑料,20180730,23.1803,22.9275,2.78,234048.0,69787.75
3477,603658.SH,603658,安图生物,河南,医疗保健,20160901,80.1072,65.3638,21.1527,4506600.0,4506600.0
3478,603659.SH,603659,璞泰来,上海,化工原料,20171103,42.4819,40.4861,7.8875,2524519.922,1121636.1219
3479,603660.SH,603660,苏州科达,江苏,通信设备,20161201,16.9629,26.6784,3.0748,546126.156,364984.2493
3480,603661.SH,603661,恒林股份,浙江,家居用品,20171121,24.7733,16.2257,1.7266,423500.0,121756.25
3481,603662.SH,603662,柯力传感,浙江,电器仪表,20190806,37.9865,31.1016,3.1479,534914.0339,133728.5107
3482,603663.SH,603663,三祥新材,福建,矿物制品,20160801,33.1416,32.6995,4.794,245849.265,244108.6797
3483,603665.SH,603665,康隆达,浙江,纺织,20170313,25.4766,27.9553,2.0352,212900.0,79349.6056
3484,603666.SH,603666,亿嘉和,江苏,专用机械,20180612,30.9623,26.1051,5.2558,569805.2132,162525.5852
3485,603667.SH,603667,五洲新春,浙江,机械基件,20161025,22.4664,22.2156,1.3366,229767.2008,206812.32
3486,603668.SH,603668,天马科技,福建,饲料,20170117,43.1277,42.4427,2.6827,317189.6499,210333.061
3487,603669.SH,603669,灵康药业,西藏,化学制药,20150528,20.8354,22.7564,3.0141,380671.2,380671.2
3488,603676.SH,603676,卫信康,西藏,化学制药,20170721,61.5757,84.6147,4.9216,452187.0,71260.0531
3489,603677.SH,603677,奇精机械,浙江,机械基件,20170206,31.5794,30.1439,2.4948,245348.9846,72284.0145
3490,603678.SH,603678,火炬电子,福建,元器件,20150126,28.9254,25.9344,3.1707,963725.8076,960795.1262
3491,603679.SH,603679,华体科技,四川,电气设备,20170621,63.5077,43.2309,6.749,448024.26,178033.9383
3492,603680.SH,603680,今创集团,江苏,运输设备,20180227,18.6666,20.6793,2.0438,824982.4401,257007.6075
3493,603681.SH,603681,永冠新材,上海,化工原料,20190326,38.6244,37.8465,3.8305,507438.0258,126859.5064
3494,603683.SH,603683,晶华新材,上海,化工原料,20171020,73.0839,213.595,2.1234,167837.75,66830.35
3495,603685.SH,603685,晨丰科技,浙江,电气设备,20171127,19.4503,17.2412,1.985,203307.0,69124.38
3496,603686.SH,603686,龙马环卫,福建,环境保护,20150126,18.3968,18.3804,1.7899,434775.9009,434775.9009
3497,603687.SH,603687,大胜达,浙江,广告包装,20190726,43.6578,45.474,4.32,617067.7595,75100.0
3498,603688.SH,603688,石英股份,江苏,矿物制品,20141031,35.0681,32.5631,3.4868,499198.968,499198.968
3499,603689.SH,603689,皖天然气,安徽,供气供热,20170110,22.7252,18.4267,1.8708,400848.0,199662.3888
3500,603690.SH,603690,至纯科技,上海,专用机械,20170113,192.5905,78.4992,4.5922,624746.3505,222420.688
3501,603693.SH,603693,江苏新能,江苏,新型电力,20180703,19.936,28.1539,1.3844,627270.0,195895.0
3502,603696.SH,603696,安记食品,福建,食品,20151209,56.5924,47.22,3.802,223440.0,223440.0
3503,603697.SH,603697,有友食品,重庆,食品,20190508,24.678,23.6388,2.8598,439762.98,114798.0
3504,603698.SH,603698,航天工程,北京,专用机械,20150128,29.5965,45.4158,2.4297,671059.48,671059.48
3505,603699.SH,603699,纽威股份,江苏,专用机械,20140117,36.8615,22.8092,3.9874,1010250.0,1010250.0
3506,603700.SH,603700,宁波水表,浙江,电器仪表,20190122,26.7992,21.7745,3.1544,367711.68,91939.68
3507,603701.SH,603701,德宏股份,浙江,汽车配件,20160412,20.7211,42.4555,3.3347,229658.6537,226379.6156
3508,603703.SH,603703,盛洋科技,浙江,通信设备,20150423,,,7.6027,334443.2,158631.2
3509,603706.SH,603706,东方环宇,新疆,供气供热,20180709,39.7273,35.5062,3.3113,372960.0,135989.6426
3510,603707.SH,603707,健友股份,江苏,化学制药,20170719,72.6007,57.2246,10.9924,3082254.6998,1590871.3178
3511,603708.SH,603708,家家悦,山东,超市连锁,20161213,36.2841,32.4849,5.5488,1559937.6,523215.4013
3512,603709.SH,603709,中源家居,浙江,家居用品,20180208,24.5231,25.0386,3.2748,205440.0,51360.0
3513,603711.SH,603711,香飘飘,浙江,软饮料,20171130,34.4062,29.8343,4.6676,1082761.7,119540.8163
3514,603712.SH,603712,七一二,天津,通信设备,20180226,72.4201,62.6776,7.0027,1628920.0,773181.648
3515,603713.SH,603713,密尔克卫,上海,仓储物流,20180713,44.6497,34.3382,4.2751,590074.3181,263253.2438
3516,603716.SH,603716,塞力斯,湖北,医药商业,20161031,39.3908,33.1494,2.3438,370899.8259,345726.8213
3517,603717.SH,603717,天域生态,重庆,环境保护,20170327,25.6675,30.4382,1.6934,235267.7415,118783.2951
3518,603718.SH,603718,海利生物,上海,生物制药,20150515,375.8492,,7.4645,800492.0,800492.0
3519,603721.SH,603721,中广天择,湖南,影视音像,20170811,86.8766,,4.64,237900.0,112636.3664
3520,603722.SH,603722,阿科力,江苏,化工原料,20171025,63.3172,65.4765,3.9755,211634.7,99421.93
3521,603725.SH,603725,天安新材,广东,塑料,20170906,31.1406,126.8711,1.8999,152576.536,97751.0519
3522,603726.SH,603726,朗迪集团,浙江,机械基件,20160421,18.6158,20.4215,2.3203,207558.0416,207558.0416
3523,603727.SH,603727,博迈科,天津,石油开采,20161122,513.9378,61.3752,1.5827,367607.65,148945.9
3524,603728.SH,603728,鸣志电器,上海,电气设备,20170509,28.5465,28.3755,2.4226,476320.0,201245.2
3525,603729.SH,603729,龙韵股份,上海,广告包装,20150324,59.4806,,1.656,136086.804,136086.804
3526,603730.SH,603730,岱美股份,上海,汽车配件,20170728,19.6376,18.4889,3.0218,1096026.6067,199301.1375
3527,603733.SH,603733,仙鹤股份,浙江,造纸,20180420,29.8667,28.1467,2.5387,873324.0,88474.0
3528,603737.SH,603737,三棵树,福建,染料涂料,20160603,64.7969,39.4307,9.315,1441653.0205,1427338.3511
3529,603738.SH,603738,泰晶科技,湖北,元器件,20160928,75.5138,2839.9808,3.7928,274558.812,274558.812
3530,603739.SH,603739,蔚蓝生物,山东,农业综合,20190116,48.9682,51.7568,4.3696,408320.88,102080.88
3531,603755.SH,603755,日辰股份,山东,食品,20190828,75.5208,65.6098,9.5456,527188.7386,131832.36
3532,603757.SH,603757,大元泵业,浙江,专用机械,20170711,14.9621,15.3886,2.2976,250642.448,74774.0
3533,603758.SH,603758,秦安股份,重庆,汽车配件,20170517,,,1.0858,245726.3474,84447.3728
3534,603766.SH,603766,隆鑫通用,重庆,摩托车,20120810,7.5057,7.4659,0.9842,689990.0616,689990.0616
3535,603767.SH,603767,中马传动,浙江,汽车配件,20170613,37.8853,34.721,1.4926,212338.728,67358.718
3536,603768.SH,603768,常青股份,安徽,汽车配件,20170324,28.9569,56.2059,1.3298,226644.0,77908.875
3537,603773.SH,603773,沃格光电,江西,元器件,20180417,17.7643,75.6876,1.7397,280759.6102,190923.4412
3538,603776.SH,603776,永安行,江苏,公共交通,20170817,27.7396,24.0369,1.3658,331078.7,211820.7158
3539,603777.SH,603777,来伊份,上海,食品,20161012,368.0938,316.189,2.084,372105.5434,368807.6104
3540,603778.SH,603778,乾景园林,北京,建筑工程,20151231,,,2.4434,248500.0,248500.0
3541,603779.SH,603779,威龙股份,山东,红黄酒,20160516,46.5872,61.0905,1.7183,240577.6383,220840.5177
3542,603786.SH,603786,科博达,上海,汽车配件,20191015,37.2783,37.5916,5.8597,1801250.2,180530.2
3543,603787.SH,603787,新日股份,江苏,摩托车,20170427,31.5016,30.5759,2.8395,279276.0,97048.41
3544,603788.SH,603788,宁波高发,浙江,汽车配件,20150120,16.0991,23.2891,1.88,346291.7695,346291.7695
3545,603789.SH,603789,星光农机,浙江,农用机械,20150427,,,3.4394,360360.0,360360.0
3546,603790.SH,603790,雅运股份,上海,染料涂料,20180912,24.8408,24.7451,2.8824,320910.72,103273.0811
3547,603797.SH,603797,联泰环保,广东,环境保护,20170413,48.3154,24.6269,2.7216,355257.6035,101241.6035
3548,603798.SH,603798,康普顿,山东,石油加工,20160406,30.1364,24.5465,2.4711,228600.0,228600.0
3549,603799.SH,603799,华友钴业,浙江,小金属,20150129,18.7202,,3.6939,2860636.7411,2826622.3986
3550,603800.SH,603800,道森股份,江苏,专用机械,20151210,29.4247,19.6215,2.5972,262080.0,262080.0
3551,603801.SH,603801,志邦家居,安徽,家居用品,20170630,18.1107,16.3446,2.6941,494236.7257,256373.2351
3552,603803.SH,603803,瑞斯康达,北京,通信设备,20170420,44.1757,38.3704,2.1803,552845.9463,288586.3078
3553,603806.SH,603806,福斯特,浙江,塑料,20140905,27.5819,20.7867,3.4826,2072109.0,2072109.0
3554,603808.SH,603808,歌力思,深圳,服饰,20150422,12.8723,12.6289,2.0134,469853.7428,469844.5583
3555,603809.SH,603809,豪能股份,四川,汽车配件,20171128,12.1044,15.1995,1.256,194856.2224,107246.7312
3556,603810.SH,603810,ST丰山,江苏,农药化肥,20180917,20.1922,30.6071,2.518,280240.0,138409.8669
3557,603811.SH,603811,诚意药业,浙江,化学制药,20170315,35.9274,27.8771,4.8064,348178.32,234284.778
3558,603813.SH,603813,原尚股份,广东,仓储物流,20170918,30.1729,26.4483,2.5655,167832.442,88539.462
3559,603815.SH,603815,交建股份,安徽,建筑工程,20191021,82.6025,78.2529,9.6863,1000495.0,100049.5
3560,603816.SH,603816,顾家家居,浙江,家居用品,20161014,23.1148,20.4015,4.4825,2286887.1998,2218170.8878
3561,603817.SH,603817,海峡环保,福建,环境保护,20170220,25.3481,22.4259,1.8574,295650.0,118260.0
3562,603818.SH,603818,曲美家居,北京,家居用品,20150422,,,2.3999,359728.096,356312.32
3563,603819.SH,603819,神力股份,江苏,电气设备,20161125,53.8214,24.5292,3.3275,259373.1993,119962.0113
3564,603822.SH,603822,嘉澳环保,浙江,环境保护,20160428,31.3349,28.7421,2.2844,168423.1328,168423.1328
3565,603823.SH,603823,百合花,浙江,染料涂料,20161220,26.9817,23.9874,3.3316,511425.0,159890.055
3566,603825.SH,603825,华扬联众,北京,互联网,20170802,26.6912,24.0677,2.2144,342605.3235,140566.2336
3567,603826.SH,603826,坤彩科技,福建,染料涂料,20170414,39.3448,45.5428,5.1749,709020.0,287028.2216
3568,603828.SH,603828,柯利达,江苏,装修装饰,20150226,50.524,94.8765,2.5603,294927.2757,291849.48
3569,603829.SH,603829,洛凯股份,江苏,电气设备,20171017,26.6405,31.9142,2.432,160320.0,72544.8
3570,603833.SH,603833,欧派家居,广东,家居用品,20170328,30.0721,27.0138,5.3908,4726914.3563,1064097.0788
3571,603838.SH,603838,四通股份,广东,陶瓷,20150701,52.0509,54.1267,2.9413,222677.8,222677.8
3572,603839.SH,603839,安正时尚,浙江,服饰,20170214,19.826,17.8577,1.9884,557411.4381,146348.2231
3573,603843.SH,603843,正平股份,青海,建筑工程,20160905,38.3626,37.0912,1.9437,267682.0076,267682.0076
3574,603848.SH,603848,好太太,广东,家居用品,20171201,21.6981,22.6406,4.1518,565410.0,100258.05
3575,603855.SH,603855,华荣股份,上海,专用机械,20170524,19.6871,16.3635,1.9858,299949.42,182595.24
3576,603856.SH,603856,东宏股份,山东,塑料,20171106,16.8634,15.0238,1.5803,260517.2336,92891.864
3577,603858.SH,603858,步长制药,山东,中成药,20161118,12.1267,11.3266,1.756,2290010.7037,1090020.1797
3578,603859.SH,603859,能科股份,北京,软件服务,20161021,63.9877,36.7297,3.3412,324488.9582,291849.2
3579,603860.SH,603860,中公高科,北京,公路,20170802,36.7542,36.3951,2.9157,175835.16,63762.66
3580,603861.SH,603861,白云电器,广东,电气设备,20160322,24.0281,36.6606,1.7478,407641.4445,369008.2
3581,603863.SH,603863,松炀资源,广东,造纸,20190621,34.7105,38.6208,3.0171,329430.4,82358.4
3582,603866.SH,603866,桃李面包,辽宁,食品,20151222,44.4278,41.8038,8.2601,2852934.812,2852934.812
3583,603867.SH,603867,新化股份,浙江,化工原料,20190627,18.9462,21.3242,2.4656,330680.0,82670.0
3584,603868.SH,603868,飞科电器,上海,家用电器,20160418,18.6893,20.9258,6.382,1579050.0,1579050.0
3585,603869.SH,603869,新智认知,广西,软件服务,20150326,16.8925,26.2996,1.6422,638193.1426,638193.1426
3586,603871.SH,603871,嘉友国际,北京,仓储物流,20180206,18.0587,14.9757,2.7081,487648.0,121912.0
3587,603876.SH,603876,鼎胜新材,江苏,铝,20180418,22.2728,21.2795,1.6388,615760.0,337415.2864
3588,603877.SH,603877,太平鸟,浙江,服饰,20170109,12.668,14.5994,2.2842,724023.5058,301943.6477
3589,603878.SH,603878,武进不锈,江苏,钢加工,20161219,14.9358,9.8542,1.2948,297420.3165,148724.8642
3590,603879.SH,603879,永悦科技,福建,化工原料,20170614,57.2066,90.7311,4.1097,214040.016,119842.416
3591,603880.SH,603880,南卫股份,江苏,医疗保健,20170807,42.885,84.3495,2.9575,168324.0,82100.031
3592,603881.SH,603881,数据港,上海,电信运营,20170208,52.6852,53.5695,6.9621,752636.1796,456916.4503
